time_group,num_events,max_score,phase1_pips,phase1_direction,pullback_pips,impact_net_pips,pullback_ratio
2023-06-02 18:30:00,7,61.492477137506555,2.300000000001745,-1,3.4000000000000696,-1.0999999999983245,1.4782608695641262
2023-07-07 14:30:00,5,61.33895365705695,27.800000000000047,1,22.100000000000453,5.699999999999594,0.7949640287769933
2024-11-01 12:30:00,1,59.90047788837122,7.049999999999557,1,2.189999999999692,4.859999999999864,0.3106382978723163
2025-08-01 17:00:00,2,53.96565821749796,4.499999999998394,1,16.999999999998128,-12.499999999999734,3.77777777777871
2024-04-01 17:00:00,2,53.96565821749796,2.6999999999999247,-1,3.1000000000003247,-0.40000000000040004,1.1481481481483005
2023-11-01 16:00:00,3,53.96565821749796,7.399999999999629,1,16.300000000000203,-8.900000000000574,2.2027027027028407
2024-05-02 17:00:00,6,53.96565821749796,8.799999999999919,1,1.9999999999997797,6.800000000000139,0.22727272727270434
2025-10-01 17:00:00,4,53.96565821749796,1034.5000000000005,1,16.40000000000086,1018.0999999999996,0.015853069115515563
2025-04-01 17:00:00,3,53.96565821749796,6.999999999999229,-1,4.899999999998794,2.100000000000435,0.6999999999999048
2023-04-03 21:00:00,2,53.96565821749796,2.9999999999996696,1,0.40000000000040004,2.5999999999992696,0.13333333333348135
2023-07-04 17:00:00,1,53.96565821749796,4.60000000000127,-1,1.6000000000016001,2.9999999999996696,0.3478260869567736
2024-08-01 17:00:00,2,53.96565821749796,5.9000000000009045,-1,1.149999999998652,4.750000000002252,0.1949152542370298
2023-06-01 17:00:00,6,53.96565821749796,9.600000000000719,1,1.80000000000069,7.800000000000029,0.18750000000005781
2023-05-02 21:00:00,3,53.96565821749796,3.5000000000007248,1,0.6000000000017103,2.8999999999990145,0.17142857142902457
2025-07-01 17:00:00,2,53.96565821749796,4.8000000000003595,-1,3.2999999999994145,1.500000000000945,0.6874999999998266
2023-10-02 17:00:00,4,53.96565821749796,8.799999999999919,1,0.700000000000145,8.099999999999774,0.07954545454547175
2025-05-02 17:00:00,4,53.96565821749796,10.399999999999299,-1,18.500000000001293,-8.100000000001994,1.7788461538463982
2025-09-01 17:00:00,2,53.96565821749796,7.800000000000029,-1,1.7000000000000348,6.099999999999994,0.2179487179487216
2024-10-01 17:00:00,2,53.96565821749796,13.900000000000023,-1,3.290000000000237,10.609999999999786,0.23669064748203106
