time_group,num_events,max_score,max_surprise,phase1_pips,phase1_direction,pullback_pips,impact_net_pips,pullback_ratio
2023-05-24 16:30:00,4,0.0,1707.2258064516127,6.500000000000394,1,10.000000000001119,-3.5000000000007248,1.5384615384616174
2025-07-22 16:00:00,3,22.95123044865877,1700.0,9.500000000000064,-1,8.60000000000083,0.8999999999992347,0.905263157894818
2025-07-17 14:30:00,26,28.822567457072772,1689.9999999999998,18.850000000001366,1,4.699999999999704,14.150000000001661,0.24933687002649146
2023-01-19 22:00:00,8,0.0,1689.3442622950818,4.500000000000615,-1,3.6999999999998145,0.8000000000008001,0.8222222222220688
2023-06-14 16:30:00,6,0.0,1652.7450980392157,5.699999999999594,1,0.10000000000065512,5.599999999998939,0.01754385964923899
2023-08-01 22:30:00,1,0.0,1611.111111111111,0.6999999999979245,1,0.9999999999998899,-0.30000000000196536,1.428571428575507
2025-06-26 14:30:00,34,39.92706987049297,1599.9999999999998,9.300000000000974,-1,16.100000000001113,-6.800000000000139,1.731182795698863
2024-05-30 17:00:00,9,0.0,1596.0,2.60000000000149,-1,5.300000000001415,-2.6999999999999247,2.0384615384609144
2025-06-17 22:30:00,1,0.0,1588.8333333333333,6.500000000000394,-1,5.699999999999594,0.8000000000008001,0.8769230769229613
2024-11-27 16:30:00,11,25.199964392161,1556.9999999999998,16.690000000001426,1,11.060000000000514,5.630000000000912,0.6626722588376015
2024-09-18 16:30:00,9,0.0,1529.9999999999998,6.450000000000067,-1,8.150000000000102,-1.7000000000000348,1.263565891472871
2025-01-07 22:30:00,1,0.0,1508.8000000000002,1.6999999999978144,-1,1.1999999999989797,0.4999999999988347,0.7058823529414838
2024-03-12 21:30:00,1,0.0,1480.25,1.6000000000016001,1,1.100000000000545,0.5000000000010552,0.687499999999653
2024-08-29 16:00:00,3,0.0,1475.0,10.350000000001192,-1,11.94999999999835,-1.5999999999971593,1.1545893719803841
2024-11-19 14:30:00,8,20.194095692770293,1449.9999999999998,15.899999999999803,1,18.599999999999728,-2.6999999999999247,1.1698113207547143
2023-11-29 16:30:00,9,0.0,1424.1116751269035,3.4000000000000696,-1,12.600000000000389,-9.200000000000319,3.705882352941215
2023-09-20 16:30:00,9,0.0,1421.1981566820277,4.999999999999449,1,5.1000000000001044,-0.10000000000065512,1.0200000000001332
2025-04-17 14:30:00,15,26.84356289399415,1420.0,9.799999999999809,1,9.500000000000064,0.2999999999997449,0.9693877551020662
2023-07-12 02:30:00,1,0.0,1412.9999999999998,4.100000000000215,-1,4.60000000000127,-0.5000000000010552,1.1219512195124461
2023-10-18 16:30:00,9,0.0,1397.0,9.799999999999809,-1,4.699999999999704,5.1000000000001044,0.4795918367346731
2023-05-23 22:30:00,1,0.0,1395.047619047619,0.700000000000145,-1,1.4999999999987246,-0.7999999999985796,2.142857142854877
2025-07-30 16:30:00,12,25.199964392161,1311.6666666666665,4.199999999998649,-1,4.799999999998139,-0.5999999999994898,1.1428571428570673
2025-08-19 14:30:00,8,20.194095692770293,1299.9999999999998,3.1000000000003247,-1,2.2999999999995246,0.8000000000008001,0.7419354838707367
2023-02-15 21:30:00,9,0.0,1296.4837049742712,2.5999999999992696,-1,7.999999999999119,-5.399999999999849,3.0769230769236025
2023-06-22 21:00:00,8,0.0,1264.437689969605,1.2999999999996348,1,4.999999999999449,-3.6999999999998145,3.846153846154503
2024-07-03 16:30:00,9,0.0,1250.7777777777778,6.499999999998174,1,9.799999999999809,-3.300000000001635,1.5076923076927018
2024-08-22 14:30:00,5,26.84356289399415,1233.3333333333335,8.749999999999591,1,3.1500000000006523,5.599999999998939,0.36000000000009136
