time_group,num_events,event_keys,event_titles,countries,max_empirical_score,mean_empirical_score,impact_reel_pips,surprise_pct,year,impact_base,amplification_v1,impact_v1_brut,impact_v1_final,amplification_v2,impact_v2_brut,impact_v2_final,impact_reel,erreur_v1,erreur_v2,erreur_pct_v1,erreur_pct_v2,amelioration_pct,surprise_range
2024-07-11 14:30:00+02:00,6,"continuing jobless claims,core inflation rate,cpi,cpi s a,inflation rate,initial jobless claims",Continuing Jobless Claims | Core Inflation Rate | CPI,US,81.7,76.90833333333333,49.9,5.932203389830509,2024,27.152300000000004,1.3728813559322035,37.27688644067798,28.255879922033905,1.1398305084745763,30.949019915254244,23.459357095762716,49.9,21.644120077966093,26.440642904237283,43.374990136204595,52.98726032913284,-9.612270192928243,5-10%
2024-05-30 11:00:00+02:00,2,"consumer confidence,unemployment rate",Consumer Confidence | Unemployment Rate,EU,58.03,57.465,4.1,5.319148936170213,2024,17.234569999999998,1.127659574468085,19.43472787234042,14.73152372723404,1.047872340425532,18.059629202127656,13.689198935212763,4.1,10.63152372723404,9.589198935212764,259.3054567618059,233.88290085884793,25.422555902957953,5-10%
2024-08-09 10:00:00+02:00,2,"harmonised inflation rate,inflation rate",Harmonised Inflation Rate | Inflation Rate,IT,57.88,57.48,1.5,5.882352941176463,2024,17.17172,1.3529411764705852,23.23232705882348,17.610103910588197,1.1323529411764695,19.444447647058805,14.738891316470575,1.5,16.110103910588197,13.238891316470575,1074.0069273725464,882.5927544313716,191.4141729411748,5-10%
2024-01-09 10:00:00+01:00,1,unemployment rate,Unemployment Rate,IT,56.36,56.36,10.3,5.06329113924051,2024,16.534839999999996,1.025316455696204,16.953443544303816,12.850710206582292,1.0094936708860764,16.691816329113927,12.652396777468356,10.3,2.5507102065822913,2.352396777468355,24.764176762934863,22.83880366474131,1.9253730981935533,5-10%
2024-05-09 14:30:00+02:00,2,"continuing jobless claims,initial jobless claims",Continuing Jobless Claims | Initial Jobless Claims,US,71.98,71.33000000000001,27.8,10.0,2024,23.07962,3.0,69.23885999999999,52.483055879999995,1.75,40.389334999999996,30.615115929999998,27.8,24.683055879999994,2.8151159299999975,88.78797079136689,10.126316294964019,78.66165449640287,5-10%
2025-09-11 14:30:00+02:00,6,"continuing jobless claims,core inflation rate,cpi,cpi s a,inflation rate,initial jobless claims",Continuing Jobless Claims | Core Inflation Rate | CPI,US,81.7,76.90833333333333,59.2,11.914893617021278,2025,27.152300000000004,5.139666648236133,139.553770732902,105.78175821553971,2.037234042553192,55.31558989361704,41.92921713936172,59.2,46.58175821553971,17.270782860638285,78.68540239111437,29.17361969702413,49.511782694090236,10-20%
2025-08-29 01:30:00+02:00,3,"core cpi,cpi,unemployment rate",Core CPI | CPI | Unemployment Rate,JP,28.35,27.126666666666665,5.7,11.111111111111104,2025,4.79865,4.494428803660435,21.56719077868515,16.347930610243342,1.0,4.79865,3.6373767000000004,5.7,10.647930610243343,2.0626233,186.80580017970777,36.18637368421052,150.61942649549724,10-20%
2025-04-30 01:50:00+02:00,2,"industrial production,retail sales",Industrial Production | Retail Sales,JP,28.36,27.555,10.8,11.428571428571423,2025,4.80284,4.774606390001802,22.931670554156252,17.38220628005044,1.0,4.80284,3.64055272,10.8,6.582206280050439,7.15944728,60.946354444911464,66.2911785185185,-5.344824073607043,10-20%
2025-07-25 10:00:00+02:00,1,consumer confidence,Consumer Confidence,IT,57.78,57.78,8.9,15.789473684210542,2025,17.129820000000002,6.830746850390468,117.00946401275566,88.69317372166878,2.5,42.82455,32.4610089,8.9,79.79317372166878,23.561008900000004,896.5525137266155,264.73043707865173,631.8220766479637,10-20%
2025-07-01 09:30:00+02:00,1,procure ch manufacturing pmi,procure.ch Manufacturing PMI,CH,54.61,54.61,3.5,12.727272727272732,2025,15.80159,5.631353587811877,88.98434053963227,67.45013012904126,2.15909090909091,34.117069318181834,25.86073854318183,3.5,63.950130129041256,22.36073854318183,1827.1465751154644,638.8782440909094,1188.268331024555,10-20%
